Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-06-29,2018,6,29,Friday,25,2018-25,272.12,273.66,271.15,271.28,97592500.0,258.67,0.0014395263646347356,261.5492857142855,258.03099999999995
2018-07-02,2018,7,2,Monday,26,2018-26,269.51,272.04,269.24,271.86,63554800.0,259.22,0.002138134861650043,261.15285714285693,258.15379999999993
2018-07-03,2018,7,3,Tuesday,26,2018-26,272.87,272.98,270.42,270.9,42187100.0,258.31,-0.003531349972604847,260.75214285714264,258.2591999999999
2018-07-05,2018,7,5,Thursday,26,2018-26,272.17,273.18,270.96,273.11,56925900.0,260.41,0.008158000880413407,260.4535714285712,258.4747999999999
2018-07-06,2018,7,6,Friday,26,2018-26,273.14,275.84,272.71,275.42,66493700.0,262.62,0.008458083472699718,260.3371428571426,258.72219999999993
2018-07-09,2018,7,9,Monday,27,2018-27,276.55,277.96,276.5,277.9,50550400.0,264.98,0.00900454503620507,260.4285714285712,258.96579999999994
2018-07-10,2018,7,10,Tuesday,27,2018-27,278.41,279.01,278.08,278.9,51966800.0,265.94,0.003598443841472676,260.66071428571405,259.22399999999993
2018-07-11,2018,7,11,Wednesday,27,2018-27,277.15,278.04,276.52,276.86,77054700.0,263.99,-0.007314527553701322,260.72142857142836,259.4819999999999
2018-07-12,2018,7,12,Thursday,27,2018-27,278.28,279.43,277.6,279.37,60124700.0,266.38,0.009065912946473631,261.0707142857141,259.7789999999999
2018-07-13,2018,7,13,Friday,27,2018-27,279.17,279.93,278.66,279.59,48216000.0,266.59,0.0007875035986990575,261.40071428571406,260.1139999999999
2018-07-16,2018,7,16,Monday,28,2018-28,279.64,279.8,278.84,279.34,48201000.0,266.35,-0.0008940301792994543,261.9685714285712,260.4551999999999
2018-07-17,2018,7,17,Tuesday,28,2018-28,278.47,280.91,278.41,280.47,52315500.0,267.43,0.004045067818618353,262.5728571428569,260.7533999999999
2018-07-18,2018,7,18,Wednesday,28,2018-28,280.56,281.18,280.06,281.06,44593500.0,267.99,0.002103907491517454,263.3699999999998,261.0457999999999
2018-07-19,2018,7,19,Thursday,28,2018-28,280.31,280.74,279.46,280.0,61412100.0,266.98,-0.0037716125263403955,263.9899999999997,261.31799999999987
2018-07-20,2018,7,20,Friday,28,2018-28,279.77,280.48,279.5,279.68,82337700.0,266.68,-0.001142934347629021,264.5621428571426,261.53519999999986
2018-07-23,2018,7,23,Monday,29,2018-29,279.45,280.43,279.06,280.2,47047600.0,267.17,0.0018592361305413974,265.1299999999997,261.7141999999999
2018-07-24,2018,7,24,Tuesday,29,2018-29,281.79,282.56,280.63,281.61,68026900.0,268.52,0.005032221247770696,265.8592857142854,261.9045999999999
2018-07-25,2018,7,25,Wednesday,29,2018-29,281.33,284.37,281.28,284.01,78882900.0,270.81,0.008522488992296573,266.6021428571426,262.13819999999987
2018-07-26,2018,7,26,Thursday,29,2018-29,283.2,284.11,283.09,283.34,57919500.0,270.17,-0.0023589599345310575,267.1414285714283,262.39479999999986
2018-07-27,2018,7,27,Friday,29,2018-29,283.71,283.82,280.38,281.42,76768700.0,268.34,-0.0067765418603839,267.38142857142833,262.5931999999999
2018-07-30,2018,7,30,Monday,30,2018-30,281.51,281.69,279.36,279.95,63742500.0,266.94,-0.005223532028849176,267.4528571428569,262.7677999999999
2018-07-31,2018,7,31,Tuesday,30,2018-30,280.81,282.02,280.38,281.33,68570500.0,268.25,0.004929363547678367,267.75714285714264,262.9815999999999
2018-08-01,2018,8,1,Wednesday,30,2018-30,281.56,282.13,280.13,280.86,53853300.0,267.8,-0.0016704042098326655,267.8585714285712,263.1475999999999
2018-08-02,2018,8,2,Thursday,30,2018-30,279.39,282.58,279.16,282.39,63426400.0,269.26,0.005447497864770945,268.0492857142855,263.3571999999999
2018-08-03,2018,8,3,Friday,30,2018-30,282.53,283.66,282.33,283.6,53935400.0,270.42,0.004284835596663372,268.3399999999998,263.5757999999999
2018-08-06,2018,8,6,Monday,31,2018-31,283.64,284.99,283.2,284.64,39400900.0,271.41,0.0036670742572944004,268.6242857142855,263.8247999999999
2018-08-07,2018,8,7,Tuesday,31,2018-31,285.39,286.01,285.24,285.58,43196600.0,272.3,0.0033025209734425243,268.93214285714265,264.1039999999999
2018-08-08,2018,8,8,Wednesday,31,2018-31,285.39,285.91,284.94,285.46,42114600.0,272.19,-0.0004202678955673722,269.3042857142855,264.4403999999999
2018-08-09,2018,8,9,Thursday,31,2018-31,285.53,285.97,284.92,285.07,35717000.0,271.82,-0.0013660525185752448,269.6714285714284,264.70119999999986
2018-08-10,2018,8,10,Friday,31,2018-31,283.45,284.06,282.36,283.16,77076000.0,270.0,-0.006700388662960299,269.87357142857127,264.9573999999999
2018-08-13,2018,8,13,Monday,32,2018-32,283.47,284.16,281.77,282.1,65732900.0,268.99,-0.00374319026917469,269.9071428571427,265.14279999999985
2018-08-14,2018,8,14,Tuesday,32,2018-32,282.92,284.17,282.48,283.9,43842000.0,270.7,0.006380650020779033,269.89928571428555,265.3377999999999
2018-08-15,2018,8,15,Wednesday,32,2018-32,282.38,282.54,280.16,281.78,102925400.0,268.68,-0.00746742899324937,269.7928571428569,265.4885999999999
2018-08-16,2018,8,16,Thursday,32,2018-32,283.4,285.04,283.36,284.06,69967900.0,270.86,0.008091297853852986,269.9728571428569,265.6393999999999
2018-08-17,2018,8,17,Friday,32,2018-32,283.83,285.56,283.37,285.06,65618500.0,271.81,0.003520522541721194,270.3207142857141,265.8097999999999
2018-08-20,2018,8,20,Monday,33,2018-33,285.57,285.97,285.06,285.67,39807500.0,272.39,0.0021402027006165447,270.61642857142834,265.9761999999999
2018-08-21,2018,8,21,Tuesday,33,2018-33,286.25,287.31,285.71,286.34,67272000.0,273.03,0.0023451395101445893,270.9899999999998,266.14839999999987
2018-08-22,2018,8,22,Wednesday,33,2018-33,285.88,286.76,285.58,286.17,44993300.0,272.87,-0.0005936315440444595,271.2478571428569,266.3103999999999
2018-08-23,2018,8,23,Thursday,33,2018-33,285.97,286.94,285.43,285.79,49204900.0,272.5,-0.001327992434223324,271.3964285714283,266.4819999999999
2018-08-24,2018,8,24,Friday,33,2018-33,286.44,287.67,286.38,287.51,57487400.0,274.14,0.006018293192340485,271.5914285714283,266.6729999999999
2018-08-27,2018,8,27,Monday,34,2018-34,288.86,289.9,288.68,289.78,57072400.0,276.31,0.007895309256786831,271.8778571428569,266.9141999999999
2018-08-28,2018,8,28,Tuesday,34,2018-34,290.3,290.42,289.4,289.92,46943500.0,276.44,0.00048331657666511596,272.1814285714283,267.16899999999987
2018-08-29,2018,8,29,Wednesday,34,2018-34,290.16,291.74,289.89,291.48,61485500.0,277.93,0.005380702265489701,272.61785714285685,267.47379999999987
2018-08-30,2018,8,30,Thursday,34,2018-34,290.94,291.36,289.63,290.3,61229500.0,276.81,-0.004048214911591019,273.1042857142854,267.74719999999985
2018-08-31,2018,8,31,Friday,34,2018-34,289.84,290.81,289.29,290.31,66140800.0,276.81,3.439776784941451e-05,273.66285714285686,268.05359999999985
2018-09-04,2018,9,4,Tuesday,35,2018-35,289.84,290.21,288.68,289.81,57594400.0,276.34,-0.0017222546343885758,274.065714285714,268.3409999999999
2018-09-05,2018,9,5,Wednesday,35,2018-35,289.41,289.64,287.89,289.03,72452400.0,275.59,-0.002691537955743173,274.55928571428547,268.6847999999999
2018-09-06,2018,9,6,Thursday,35,2018-35,289.15,289.49,287.0,288.16,65909900.0,274.76,-0.003009963597401466,274.8378571428569,269.0005999999999
2018-09-07,2018,9,7,Friday,35,2018-35,286.98,288.7,286.71,287.6,73524800.0,274.23,-0.0019434681565774214,275.010714285714,269.3485999999999
2018-09-10,2018,9,10,Monday,36,2018-36,288.74,289.04,287.88,288.1,50210900.0,274.71,0.0017384832440350273,275.1764285714283,269.6767999999999
2018-09-11,2018,9,11,Tuesday,36,2018-36,287.37,289.55,286.98,289.05,50530500.0,275.61,0.003297407932086882,275.36071428571404,270.0155999999999
2018-09-12,2018,9,12,Wednesday,36,2018-36,289.06,289.8,288.23,289.12,59810800.0,275.68,0.00024237933462045724,275.56142857142834,270.3447999999999
2018-09-13,2018,9,13,Thursday,36,2018-36,290.32,291.04,290.0,290.83,51034200.0,277.31,0.005914327435241784,275.9049999999998,270.7247999999999
2018-09-14,2018,9,14,Friday,36,2018-36,291.06,291.27,290.0,290.88,55079900.0,277.36,0.00017189554121443962,276.1349999999998,271.06379999999996
2018-09-17,2018,9,17,Monday,37,2018-37,290.82,290.86,289.03,289.34,68244000.0,275.89,-0.0052942869629627465,276.1049999999998,271.3291999999999
2018-09-18,2018,9,18,Tuesday,37,2018-37,289.58,291.58,289.55,290.91,61930400.0,277.39,0.005426333179910259,276.1728571428569,271.5773999999999
2018-09-19,2018,9,19,Wednesday,37,2018-37,290.97,291.69,290.83,291.22,49080600.0,277.68,0.0010655251190532233,276.1549999999998,271.8121999999999
2018-09-20,2018,9,20,Thursday,37,2018-37,292.64,293.94,291.24,293.58,100360600.0,279.93,0.008103988306535914,276.3778571428569,272.1309999999999
2018-09-21,2018,9,21,Friday,37,2018-37,293.09,293.22,291.81,291.99,105479700.0,279.68,-0.0009137847072209215,276.5828571428569,272.39699999999993
2018-09-24,2018,9,24,Monday,38,2018-38,291.34,291.5,290.37,291.02,53409600.0,278.75,-0.003321964410984757,276.7549999999997,272.64019999999994
2018-09-25,2018,9,25,Tuesday,38,2018-38,291.53,291.65,290.48,290.75,44370000.0,278.49,-0.0009277411801362767,276.96214285714257,272.8829999999999
2018-09-26,2018,9,26,Wednesday,38,2018-38,290.91,292.24,289.41,289.88,79739700.0,277.66,-0.0029921520252118583,277.16928571428537,273.0875999999999
2018-09-27,2018,9,27,Thursday,38,2018-38,290.41,291.91,290.1,290.69,59249500.0,278.43,0.002793948803690993,277.4692857142854,273.29639999999995
2018-09-28,2018,9,28,Friday,38,2018-38,289.99,291.28,289.95,290.72,70091400.0,278.46,0.00010346731693244848,277.7371428571425,273.5259999999999
2018-10-01,2018,10,1,Monday,39,2018-39,292.11,292.93,290.98,291.73,62078900.0,279.43,0.0034742352485008787,278.00999999999965,273.7809999999999
2018-10-02,2018,10,2,Tuesday,39,2018-39,291.56,292.36,291.14,291.56,47258200.0,279.27,-0.0005829866412182527,278.26642857142826,274.0229999999999
2018-10-03,2018,10,3,Wednesday,39,2018-39,292.74,293.21,291.32,291.72,64694600.0,279.42,0.0005487948205658011,278.4171428571425,274.24099999999993
2018-10-04,2018,10,4,Thursday,39,2018-39,291.18,291.24,287.66,289.44,111545900.0,277.23,-0.007815763747049287,278.4078571428568,274.3693999999999
2018-10-05,2018,10,5,Friday,39,2018-39,289.69,290.27,286.22,287.82,105951700.0,275.68,-0.005596943867204773,278.39285714285677,274.4795999999999
2018-10-08,2018,10,8,Monday,40,2018-40,287.05,288.22,285.5,287.82,87742200.0,275.68,0.0,278.27071428571395,274.62639999999993
2018-10-09,2018,10,9,Tuesday,40,2018-40,287.39,288.86,286.77,287.4,74339000.0,275.28,-0.0014593333294220523,278.0992857142854,274.7931999999999
2018-10-10,2018,10,10,Wednesday,40,2018-40,286.83,286.91,277.88,278.3,214731000.0,266.56,-0.03166302935326326,277.1442857142854,274.7593999999999
2018-10-11,2018,10,11,Thursday,40,2018-40,277.08,278.9,270.36,272.17,274840500.0,260.69,-0.022026654131339973,275.7878571428568,274.6171999999999
2018-10-12,2018,10,12,Friday,40,2018-40,276.77,277.09,272.37,275.95,183186500.0,264.31,0.013888396247276669,274.7564285714283,274.5181999999999
2018-10-15,2018,10,15,Monday,41,2018-41,275.55,277.04,274.3,274.4,102263700.0,262.83,-0.005617003903580442,273.63785714285683,274.36639999999994
2018-10-16,2018,10,16,Tuesday,41,2018-41,276.6,280.82,276.07,280.4,118255800.0,268.58,0.021865748050421407,272.9892857142854,274.30979999999994
2018-10-17,2018,10,17,Wednesday,41,2018-41,280.44,281.15,277.56,280.45,110626000.0,268.62,0.0001783951031111286,272.2885714285711,274.23619999999994
2018-10-18,2018,10,18,Thursday,41,2018-41,279.4,280.07,274.97,276.4,134557500.0,264.74,-0.014441177606660083,271.30857142857116,274.08719999999994
2018-10-19,2018,10,19,Friday,41,2018-41,277.13,279.3,275.47,276.25,139901600.0,264.6,-0.0005423540471081179,270.24928571428546,273.9428
2018-10-22,2018,10,22,Monday,42,2018-42,277.0,277.36,274.41,275.01,82415800.0,263.41,-0.004488814869833546,269.1164285714283,273.8109999999999
2018-10-23,2018,10,23,Tuesday,42,2018-42,270.95,274.87,268.61,273.61,146352700.0,262.07,-0.005090760375924486,267.8771428571426,273.67259999999993
2018-10-24,2018,10,24,Wednesday,42,2018-42,273.33,273.76,264.7,265.32,177806700.0,254.13,-0.03029864412309924,266.2271428571426,273.3411999999999
2018-10-25,2018,10,25,Thursday,42,2018-42,267.38,271.81,266.23,270.08,138061500.0,258.69,0.017940681752871557,265.0135714285712,273.1413999999999
2018-10-26,2018,10,26,Friday,42,2018-42,265.92,271.0,262.29,265.33,201574600.0,254.14,-0.017587444109123385,263.47499999999974,272.8069999999999
2018-10-29,2018,10,29,Monday,43,2018-43,268.8,270.25,259.85,263.86,160749100.0,252.73,-0.005540184499899792,261.8642857142855,272.4253999999999
2018-10-30,2018,10,30,Tuesday,43,2018-43,263.67,268.12,263.12,267.77,157116000.0,256.48,0.014818215496493092,261.1442857142855,272.1071999999999
2018-10-31,2018,10,31,Wednesday,43,2018-43,270.65,273.23,270.12,270.63,128296300.0,259.22,0.01068110279973955,261.0392857142855,271.8309999999999
2018-11-01,2018,11,1,Thursday,43,2018-43,271.6,273.73,270.38,273.51,99495000.0,261.98,0.01064192118505547,260.87285714285696,271.61319999999984
2018-11-02,2018,11,2,Friday,43,2018-43,274.75,275.23,269.59,271.89,122634100.0,260.42,-0.005923157265201429,260.70071428571407,271.37159999999983
2018-11-05,2018,11,5,Monday,44,2018-44,272.44,274.01,271.35,273.39,65622500.0,261.86,0.005517018325805312,260.2207142857141,271.12599999999986
2018-11-06,2018,11,6,Tuesday,44,2018-44,273.32,275.3,273.25,275.12,60085900.0,263.52,0.0063278238600110726,259.8564285714284,270.8701999999999
2018-11-07,2018,11,7,Wednesday,44,2018-44,277.56,281.1,277.08,281.01,102752100.0,269.16,0.02140887081046694,260.17214285714266,270.7245999999999
2018-11-08,2018,11,8,Thursday,44,2018-44,280.11,281.22,279.22,280.5,65584900.0,268.67,-0.0018149995289028498,260.46285714285693,270.5393999999999
2018-11-09,2018,11,9,Friday,44,2018-44,279.03,279.24,276.18,277.76,98812600.0,266.05,-0.009768022527470666,260.6514285714284,270.32419999999985
2018-11-12,2018,11,12,Monday,45,2018-45,277.19,277.46,271.99,272.57,99673600.0,261.08,-0.018685377432671624,260.5807142857141,270.00959999999986
2018-11-13,2018,11,13,Tuesday,45,2018-45,273.09,275.33,271.25,272.06,98176600.0,260.59,-0.0018708495457068208,261.04214285714266,269.69459999999987
2018-11-14,2018,11,14,Wednesday,45,2018-45,274.16,274.61,268.45,270.2,125335900.0,258.81,-0.006836686367803324,261.0507142857141,269.35899999999987
2018-11-15,2018,11,15,Thursday,45,2018-45,268.78,273.54,267.01,273.02,135101400.0,261.51,0.010436582327050914,261.5771428571427,269.0939999999999
2018-11-16,2018,11,16,Friday,45,2018-45,271.79,274.75,271.21,273.73,126668000.0,262.19,0.0026005180030206354,262.25285714285695,268.8531999999999
2018-11-19,2018,11,19,Monday,46,2018-46,273.05,273.38,268.07,269.1,103061700.0,257.75,-0.016914578926282342,262.34357142857124,268.5139999999999
2018-11-20,2018,11,20,Tuesday,46,2018-46,265.36,267.0,263.15,264.12,136021300.0,252.98,-0.01850609760068256,261.897857142857,268.0613999999999
2018-11-21,2018,11,21,Wednesday,46,2018-46,265.86,267.15,265.01,265.02,75563700.0,253.84,0.003407532023985249,261.31642857142845,267.6245999999999
2018-11-23,2018,11,23,Friday,46,2018-46,263.18,264.82,263.07,263.25,42807900.0,252.15,-0.0066787918184139095,260.72571428571416,267.1213999999999
2018-11-26,2018,11,26,Monday,47,2018-47,265.78,267.75,265.34,267.5,79981400.0,256.22,0.01614448797824597,260.322857142857,266.6985999999999
2018-11-27,2018,11,27,Tuesday,47,2018-47,266.34,268.4,265.66,268.4,75502400.0,257.08,0.003364416298129669,259.862857142857,266.32239999999985
2018-11-28,2018,11,28,Wednesday,47,2018-47,269.6,274.58,268.33,274.58,127629600.0,263.0,0.02302524781111992,259.422857142857,266.0345999999999
2018-11-29,2018,11,29,Thursday,47,2018-47,273.71,275.55,272.43,273.98,82346400.0,262.43,-0.0021850719126649265,258.9771428571427,265.7295999999999
2018-11-30,2018,11,30,Friday,47,2018-47,273.81,276.28,273.45,275.65,98204200.0,264.03,0.006095340120327641,258.832857142857,265.4115999999999
2018-12-03,2018,12,3,Monday,48,2018-48,280.28,280.4,277.51,279.3,103176300.0,267.52,0.013241239459906184,259.29285714285703,265.1683999999999
2018-12-04,2018,12,4,Tuesday,48,2018-48,278.37,278.85,269.9,270.25,177986000.0,258.85,-0.03240231047442066,259.1685714285713,264.7703999999999
2018-12-06,2018,12,6,Thursday,48,2018-48,265.92,269.97,262.44,269.84,204185400.0,258.46,-0.0015169554879020941,259.1435714285713,264.3697999999999
2018-12-07,2018,12,7,Friday,48,2018-48,269.46,271.22,262.63,263.57,161018900.0,252.46,-0.02323610792638875,258.4971428571427,263.86579999999987
2018-12-10,2018,12,10,Monday,49,2018-49,263.37,265.16,258.62,264.07,151445900.0,252.93,0.0018970774297348836,257.8357142857141,263.3557999999999
2018-12-11,2018,12,11,Tuesday,49,2018-49,267.66,267.87,262.48,264.13,121504400.0,252.99,0.0002271313700092925,257.49571428571414,262.8463999999999
2018-12-12,2018,12,12,Wednesday,49,2018-49,267.47,269.0,265.37,265.46,97976700.0,254.27,0.00503538132366721,257.587857142857,262.3431999999999
2018-12-13,2018,12,13,Thursday,49,2018-49,266.52,267.49,264.12,265.37,96662700.0,254.18,-0.00033894313832782963,257.61214285714266,261.8413999999999
2018-12-14,2018,12,14,Friday,49,2018-49,262.96,264.03,259.85,260.47,116961100.0,249.49,-0.018464796972778252,257.42214285714266,261.2427999999999
2018-12-17,2018,12,17,Monday,50,2018-50,259.4,260.65,253.53,255.36,165492300.0,244.59,-0.01961832083011905,256.5914285714284,260.5899999999999
2018-12-18,2018,12,18,Tuesday,50,2018-50,257.2,257.95,253.28,255.08,134515100.0,244.32,-0.0010965364433204172,255.67999999999986,259.9627999999999
2018-12-19,2018,12,19,Wednesday,50,2018-50,255.17,259.4,249.35,251.26,214992800.0,240.66,-0.014975718814642991,254.08428571428558,259.26239999999984
2018-12-20,2018,12,20,Thursday,50,2018-50,249.86,251.62,244.65,247.17,252053400.0,236.75,-0.016277949898539812,252.24999999999986,258.49179999999984
2018-12-21,2018,12,21,Friday,50,2018-50,246.74,249.71,239.98,240.7,255345600.0,231.9,-0.020489568595341345,249.95499999999987,257.79859999999985
2018-12-24,2018,12,24,Monday,51,2018-51,239.04,240.84,234.27,234.34,147311600.0,225.77,-0.026423007233204898,246.972857142857,257.10019999999986
2018-12-26,2018,12,26,Wednesday,51,2018-51,235.97,246.18,233.76,246.18,218485400.0,237.18,0.05052498697957675,245.42499999999987,256.55759999999987
2018-12-27,2018,12,27,Thursday,51,2018-51,242.57,248.29,238.96,248.07,186267300.0,239.0,0.007677330916554315,244.03499999999985,256.0809999999999
2018-12-28,2018,12,28,Friday,51,2018-51,249.58,251.4,246.45,247.75,153100200.0,238.69,-0.001289992150871777,243.05142857142843,255.4831999999999
2018-12-31,2018,12,31,Monday,52,2018-52,249.56,250.19,247.47,249.92,144299400.0,240.78,0.008758856617992805,242.1835714285713,254.9263999999999
2019-01-02,2019,1,2,Wednesday,00,2019-00,245.98,251.21,245.95,250.18,126925200.0,241.03,0.0010402610494386622,241.32928571428562,254.4521999999999
2019-01-03,2019,1,3,Thursday,00,2019-00,248.23,248.57,243.67,244.21,144140700.0,235.28,-0.02386284013758322,239.97285714285707,253.86579999999992
2019-01-04,2019,1,4,Friday,00,2019-00,247.59,253.11,247.17,252.39,142628800.0,243.16,0.03349584102073466,239.18571428571423,253.46079999999992
2019-01-07,2019,1,7,Monday,01,2019-01,252.69,255.95,251.69,254.38,103139100.0,245.08,0.007884650550093797,238.8707142857142,253.12099999999992
2019-01-08,2019,1,8,Tuesday,01,2019-01,256.82,257.31,254.0,256.77,102512600.0,247.38,0.009395258526197159,239.0699999999999,252.9859999999999
2019-01-09,2019,1,9,Wednesday,01,2019-01,257.56,258.91,256.19,257.97,95006600.0,248.53,0.004673519492396805,239.3707142857142,252.78279999999992
2019-01-10,2019,1,10,Thursday,01,2019-01,256.26,259.16,255.5,258.88,96823900.0,249.41,0.0035275133578720475,239.9957142857142,252.68819999999994
2019-01-11,2019,1,11,Friday,01,2019-01,257.68,259.01,257.03,258.98,73858100.0,249.51,0.00038634682737059833,240.9071428571428,252.62379999999993
2019-01-14,2019,1,14,Monday,02,2019-02,256.86,258.3,256.41,257.4,70908200.0,247.99,-0.00610082161327008,242.05642857142848,252.45399999999995
2019-01-15,2019,1,15,Tuesday,02,2019-02,257.82,260.7,257.81,260.35,85208300.0,250.83,0.011460762333287189,243.84642857142848,252.28619999999995
2019-01-16,2019,1,16,Wednesday,02,2019-02,260.83,261.97,260.6,260.98,77636700.0,251.43,0.002419724796454803,244.86428571428561,252.07519999999997
2019-01-17,2019,1,17,Thursday,02,2019-02,260.01,263.92,259.96,262.96,96118400.0,253.34,0.0075868389196778185,245.88857142857134,251.93359999999996
2019-01-18,2019,1,18,Friday,02,2019-02,264.98,266.98,263.0,266.46,127900300.0,256.71,0.013310044404558852,247.17571428571418,251.83059999999995
2019-01-22,2019,1,22,Tuesday,03,2019-03,264.82,265.06,261.06,262.86,115531200.0,253.25,-0.013510570486992002,248.06642857142847,251.62519999999992
2019-01-23,2019,1,23,Wednesday,03,2019-03,264.01,264.79,260.66,263.41,86030300.0,253.78,0.0020924026508868376,248.97714285714275,251.31759999999994
2019-01-24,2019,1,24,Thursday,03,2019-03,263.21,264.2,262.08,263.55,59204100.0,253.91,0.0005314032696033255,250.30785714285702,251.02239999999995
2019-01-25,2019,1,25,Friday,03,2019-03,265.61,266.7,263.66,265.78,96883400.0,256.06,0.00846157891020427,251.2292857142856,250.82259999999994
2019-01-28,2019,1,28,Monday,04,2019-04,263.39,263.83,261.79,263.76,85613700.0,254.11,-0.007600286465505923,251.8742857142856,250.68319999999997
2019-01-29,2019,1,29,Tuesday,04,2019-04,263.92,264.55,262.48,263.41,66136300.0,253.78,-0.0013270454198408554,252.33142857142846,250.54699999999997
2019-01-30,2019,1,30,Wednesday,04,2019-04,265.1,268.52,264.25,267.58,92473700.0,257.79,0.01583092308860623,252.99285714285702,250.5266
2019-01-31,2019,1,31,Thursday,04,2019-04,267.51,270.47,267.27,269.93,104012100.0,260.06,0.008782384658693632,253.75357142857132,250.49759999999998
2019-02-01,2019,2,1,Friday,04,2019-04,270.15,271.2,269.18,270.06,85782500.0,260.18,0.00048160241233041745,254.51571428571418,250.45739999999998
2019-02-04,2019,2,4,Monday,05,2019-05,270.11,272.03,269.36,271.96,60744800.0,262.01,0.007035353056703109,255.51714285714277,250.5426
2019-02-05,2019,2,5,Tuesday,05,2019-05,272.44,273.44,271.88,273.1,79552800.0,263.11,0.004192001129327938,256.3942857142857,250.7452
2019-02-06,2019,2,6,Wednesday,05,2019-05,272.79,273.34,271.92,272.74,58347800.0,262.76,-0.0013183125043205735,257.20357142857137,250.9236
2019-02-07,2019,2,7,Thursday,05,2019-05,270.94,271.55,268.29,270.14,95482000.0,260.26,-0.009532694823920607,257.69785714285706,251.0858
2019-02-08,2019,2,8,Friday,05,2019-05,268.75,270.58,267.83,270.47,75788900.0,260.58,0.001221479417127913,257.9742857142856,251.17300000000003
2019-02-11,2019,2,11,Monday,06,2019-06,271.2,271.49,270.03,270.62,68021400.0,260.72,0.0005545405569999939,258.50785714285706,251.24580000000003
2019-02-12,2019,2,12,Tuesday,06,2019-06,272.42,274.52,272.34,274.1,72270200.0,264.07,0.012859381026262051,259.2428571428571,251.2672
2019-02-13,2019,2,13,Wednesday,06,2019-06,275.03,275.93,274.56,274.99,65277200.0,264.93,0.003246776884890057,260.0299999999999,251.3172
2019-02-14,2019,2,14,Thursday,06,2019-06,273.78,275.64,272.87,274.38,83234400.0,264.34,-0.0022179878294613653,260.6214285714285,251.3234
2019-02-15,2019,2,15,Friday,06,2019-06,276.36,277.41,276.13,277.37,97088700.0,267.22,0.010897090372622431,261.5578571428571,251.3174
2019-02-19,2019,2,19,Tuesday,07,2019-07,276.48,278.58,276.47,277.85,59120800.0,267.69,0.0017306143555340103,262.5514285714285,251.49419999999998
2019-02-20,2019,2,20,Wednesday,07,2019-07,277.81,278.92,277.25,278.41,76610800.0,268.23,0.002015485918047677,263.2971428571428,251.68959999999998
2019-02-21,2019,2,21,Thursday,07,2019-07,277.7,278.1,276.35,277.42,64214700.0,267.27,-0.0035558165811665488,263.81214285714276,251.9858
2019-02-22,2019,2,22,Friday,07,2019-07,278.11,279.36,277.4,279.14,78114600.0,268.93,0.006199925827882424,264.43714285714276,252.3058
2019-02-25,2019,2,25,Monday,08,2019-08,280.73,281.31,279.43,279.52,69030700.0,269.3,0.001361278039904823,264.95785714285705,252.632
2019-02-26,2019,2,26,Tuesday,08,2019-08,279.13,280.3,278.9,279.32,56844100.0,269.1,-0.0007155239342983011,265.3857142857142,252.92860000000002
2019-02-27,2019,2,27,Wednesday,08,2019-08,278.52,279.59,277.48,279.2,56921600.0,268.99,-0.0004295764034180083,265.8307142857142,253.2248
2019-02-28,2019,2,28,Thursday,08,2019-08,278.96,279.45,278.32,278.68,69268300.0,268.49,-0.0018626759249079639,266.4185714285713,253.60479999999998
2019-03-01,2019,3,1,Friday,08,2019-08,280.44,280.88,278.82,280.42,78880500.0,270.16,0.0062439594156846745,267.102857142857,254.1162
2019-03-04,2019,3,4,Monday,09,2019-09,281.6,281.87,276.84,279.4,106494600.0,269.18,-0.0036373018178827987,267.7071428571427,254.6134
2019-03-05,2019,3,5,Tuesday,09,2019-09,279.54,279.76,278.41,279.02,59114600.0,268.81,-0.0013602378817747507,268.0457142857141,255.1764
2019-03-06,2019,3,6,Wednesday,09,2019-09,279.15,279.16,276.97,277.33,75039800.0,267.19,-0.006056864503200199,268.2071428571427,255.7852
2019-03-07,2019,3,7,Thursday,09,2019-09,276.83,276.99,274.07,275.01,94885100.0,264.95,-0.008365575250086632,268.2507142857141,256.44620000000003
2019-03-08,2019,3,8,Friday,09,2019-09,272.94,274.65,272.42,274.46,85795800.0,264.42,-0.002000017507640006,268.0507142857141,257.2192
2019-03-11,2019,3,11,Monday,10,2019-10,275.26,278.62,275.23,278.44,65098900.0,268.26,0.014501371102514149,268.09142857142837,257.8408
2019-03-12,2019,3,12,Tuesday,10,2019-10,279.06,280.07,278.85,279.49,79667500.0,269.27,0.0037710142922671164,268.1657142857141,258.44620000000003
2019-03-13,2019,3,13,Wednesday,10,2019-10,280.48,282.38,280.3,281.34,80639200.0,271.05,0.006619363425889091,268.43571428571414,259.0934
2019-03-14,2019,3,14,Thursday,10,2019-10,281.37,281.84,280.67,281.16,67518400.0,270.88,-0.0006400757687580194,268.5749999999999,259.69539999999995
2019-03-15,2019,3,15,Friday,10,2019-10,280.54,282.21,280.33,281.31,81309000.0,272.21,0.004940809429752502,268.782857142857,260.31899999999996
2019-03-18,2019,3,18,Monday,11,2019-11,281.55,282.66,281.3,282.33,62199800.0,273.2,0.0036258128005699497,269.0757142857141,261.07739999999995
2019-03-19,2019,3,19,Tuesday,11,2019-11,283.51,284.36,281.41,282.4,90268100.0,273.27,0.00024787001021975286,269.3814285714284,261.67959999999994
